id,tweet,favourites,retweets,followers,is_covid
1251170817599209478,#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 in the United States: Insights from Healthcare Systems. Learn more about the event at https://t.co/lVoCJOv897. https://t.co/XNupV0O9eD,90,49,5554477,True
1268141378585976837,"For the latest updates on #COVID19, watch the @WHO press conference.

🗓️🕒 Monday, Wednesday &amp; Friday at 15:00 GMT.

👉 https://t.co/2M5zUfX1jv https://t.co/2mOuUBaj3c",11,4,206117,True
1267961771396083726,Does wearing a face covering mean you don’t have to practice physical distancing? The answer is no. Wearing a cloth face covering while in public AND maintaining 6 ft of distance from other people are two actions to help stop the spread of #COVID19. https://t.co/RxIwGVIdCq https://t.co/qPij6ypbFi,103,87,1958454,True
1296167893411991553,"For more information on what CDC is doing to partner with tribal communities to respond to COVID-19, visit: https://t.co/2Xjim3GaiS. https://t.co/aF7x076mBq",18,6,5554477,True
1323307308395487234,"Today's #COVID19 update (02.11.2020)

Global:
▪ 46 597 299 cases
▪ 1 201 162 deaths

EU/EEA/UK:
▪ 7 569 075 cases
▪ 222 701 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/5XB0MYnKH3
#SARSCoV2",21,23,105552,True
1252552663889096706,".@OxleyDev has switched from producing LED lights to #PPE to help tackle coronavirus (#COVID19)

The Ulverston company is making 800 face visors a week for the #NHS, hospices and care homes in Cumbria and Lancashire.

Find out if your business can help:
▶️ https://t.co/x7hoGHc46F https://t.co/yYDOeceb70",142,44,691759,True
1330111216254136325,"Every action counts in the fight against #COVID19. 

Opening windows regularly throughout the day to allow fresh air in can reduce the spread of #coronavirus, helping to protect you and your loved ones.

@DrZoeWilliams explains 👇🏾

#HandsFaceSpace https://t.co/3k39uGcP0S",28,16,691759,True
1311754148958928899,How can grandparents spend time with their children during #COVID19? https://t.co/8DPbYVLJcr,168,77,12269136,True
1323632061765353473,"One of our highest priorities is to reach an agreement to ensure that the #EUbudget is adopted and the #NextGenerationEU recovery package is in place.

The coronavirus has shaken Europe to its core. Progress has been made but we need an agreement very soon. https://t.co/0JqghQqtch",141,54,1822576,True
1278210869437042689,RT @WHOThailand: The evolution of science and our role in preventing the spread of #COVID19 https://t.co/5FQYGxwbrz,0,28,12269124,True
1300437486523613186,"RT @hans_kluge: Following our meeting on schools in #COVID19:
📚with Health &amp; Education officials we’ll shape ongoing guidance for schools 🙏…",0,25,206117,True
1309097137934917632,"At today's WHO Member States Information Session, Vice Health Minister @iverene presented on the #COVID19 pandemic response in 🇩🇴, and indicators used to monitor &amp; control the outbreak. To mitigate economic impacts, 🇩🇴 has gradually opened up after a lockdown. https://t.co/FPO0WW4NPy",423,135,12269136,True
1264947822429945859,"""Over 400 hospitals in 35 countries are actively recruiting patients &amp; nearly 3500 patients have been enrolled from 17 countries""-@DrTedros #COVID19",58,30,12269136,True
1339261600583340033,"#WearAMask correctly to help prevent the spread of #COVID19 to others. When in public or around others not living in your household, follow this mask checklist. If you have a child, remember those under age 2 should not wear a mask. Learn more: https://t.co/easmKh2UTu https://t.co/064sG4SKgo",52,34,1958454,True
1252224440785666048,"EU State aid rules help address the impacts of the #coronavirus so that the EU economy can bounce back strongly after the crisis. 🇪🇺

See all approved support measures so far ⬇️",118,54,1822572,True
1280893218209640449,"If you’ve been in close contact with a person who has #COVID19, a public health worker may call to let you know you’ve been exposed. Answer the call to #SlowTheSpread. Learn what happens during contact tracing: https://t.co/9ZN2zYTaud. https://t.co/8CVGrkIT9e",334,247,5554477,True
1270329717330194432,"RT @DHSCgovuk: Local communities have played a vital role in the public health response to #coronavirus

@PHE_UK's recent blog examines the…",0,24,512867,True
1326205468491063299,"Today's #COVID19 update (10.11.2020)

Global:
▪ 50 994 215 cases
▪ 1 264 077 deaths

EU/EEA/UK:
▪ 9 444 285 cases
▪ 246 405 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/5XB0MYnKH3
#SARSCoV2",12,13,105552,True
1264948249187811330,"""The Executive Group of the Solidarity Trial, representing 10 of the participating countries, met on Saturday and has agreed to review a comprehensive analysis and critical appraisal of all evidence available globally""-@DrTedros #COVID19",89,43,12269136,True
1336413248682418178,"K-12 Administrators: CDC has updated tools with new considerations to slow the spread of #COVID19 in #Schools. The tools can help whether schools in your state or district are virtual, fully open, or partially open for in-person learning. More tips: https://t.co/cqJOW6vrmf. https://t.co/BcPXmQnRtd",109,66,5554477,True
1296828142397435905,Media briefing on #COVID19 with @DrTedros https://t.co/p43NqC4m7C,866,301,12269136,True
1265569898027237376,"📽️ Join us tomorrow as WHO's Regional Director for Europe, Dr Hans Kluge, and technical experts provide an update on #COVID19 in Europe and answer questions from journalists.

🗓️🕚 28 May, 11:00 CEST

Find out more 👉 https://t.co/rjkSEX17O1

#coronavirus https://t.co/4ZLMQhnItn",10,6,206117,True
1356372423956955138,"RT @DHSCgovuk: The NHS is delivering the #COVID19 vaccination at a range of different sites including:

✅ large vaccination centres
✅ hospi…",0,14,691759,True
1249640631225417734,"RT @WHOUganda: WHO continues to emphasize the importance of handwashing during the #COVID19 pandemic. 

Here's a proper handwashing procedu…",0,240,12269136,True
1283833570952347648,"RT @DrTedros: I had the great honour to meet with King Felipe VI, @CasaReal, and discuss Spain’s tireless campaign against #COVID19 and the…",0,104,12269136,True
1286658930647736320,"RT @10DowningStreet: Gyms and leisure centres which meet our Covid-19 Secure guidelines are reopening in England tomorrow. 

Make sure you…",0,48,691759,True
1350129368467529728,"Vaccines prepare a person’s immune system to recognise and defend itself against a specific disease.

In most coronavirus vaccines, this involves generating responses to all or part of a protein that is unique to the virus that causes COVID-19.

#SafeVaccines #VaccinesWork https://t.co/Esqm5AgV4U",114,49,1822572,True
1346114234330050560,"RT @DHSCgovuk: From today the NHS will begin administering the new @OxfordVacGroup/@AstraZeneca #COVID19 vaccine.
 
The NHS will let you kn…",0,207,691759,True
1273604886677069824,"With the help of CDC-trained #DiseaseDetectives, Vietnam was able to act quickly to slow the spread of #COVID19. Learn how these #FETP grads are using their skills and expertise to prevent, detect and respond to health threats. #FETP40th

https://t.co/K0p2dZrLOS https://t.co/mwuJvuZzze",250,95,177593,True
1255039043949277184,"Social care and NHS staff: your work is critical to our #coronavirus response.

You can now book tests online for yourself and people in your household if anyone in the home has symptoms.

It’s easy to book a test at: https://t.co/VEyk4nK0IA https://t.co/ZBlbdW0nDI",103,79,691759,True
1248549928038735872,"""The restrictive measures governments are implementing are already having a massive impact on livelihoods. We must plan for &amp; take appropriate measures to alleviate the economic impact of the #COVID19 pandemic""-@DrTedros",79,25,12269136,True
1347539791945076736,"RT @NHSCumbriaCCG: The first patients in Brampton received their Covid vaccine today at the Community Centre.
Thanks to everyone involved i…",0,6,691759,True
1341800990522056706,"In the week of 14-20/12:

🔺4.6 m people infected and 79,000 died of #COVID19

🔺Americas: most new cases

🔺European Region: highest number of deaths

🔺 African Region: greatest relative 📈 in new cases &amp; deaths

The latest Weekly Epidemiological Update: https://t.co/14hRmBfIzk https://t.co/csF87dr2qF",223,103,12269136,True
1319592249039179776,"RT @DrTedros: Bravo, Riya! 🙏 This is an amazing idea &amp; way to help your community in the fight against #COVID19. Thank you for inspiring yo…",0,199,12269136,True
1258053565681197056,"""Around the world, the pandemic has caused severe disruption to essential health services – including to community-based health care""-@DrTedros #COVID19",73,37,12269124,True
1327495799761231873,"RT @WHOMalaysia: #Deepavali celebrations this year will be unlike any other. As #COVID19 continues to spread, it’s better to #StayHome and…",0,25,12269136,True
1291387594329161731,"""And it was under IHR that WHO declared a Public Health Emergency of International Concern on 30 January – WHO’s highest health security alert under international law. 

At that time, there were fewer than 100 #COVID19 cases and no deaths outside of #China""-@DrTedros",46,21,12269136,True
1309439322131701760,"RT @DrTedros: Grazie Ministro @robersperanza per la sua leadership, per la sua compassione e per l’impegno nel combattere #COVID19 protegge…",0,89,12269136,True
1259871554822955008,"""In Wuhan, 🇨🇳 the 1st cluster of #COVID19 cases since their lockdown was lifted was identified.

🇩🇪 has also reported an increase in cases since an easing of restrictions.

Fortunately all 3 countries have systems in place to detect and respond to a resurgence in cases""-@DrTedros",119,55,12269136,True
1316732747839426560,"Younger people are more likely to test positive for #COVID19, but hospital admission rates are highest among those aged over 85.

Remember:

➡️ Wash your hands regularly for at least 20 seconds.

➡️ Wear a face covering where appropriate.

➡️ Maintain social distance. https://t.co/CWL3iZP1wN",11,13,512867,True
1362118382640889856,"Experiencing #COVID19 data overload? CDC’s new COVID Data Tracker Weekly Review helps you stay up-to-date on the pandemic with weekly visualizations, analysis &amp; interpretations of key data &amp; trends. Read the 1st edition: https://t.co/F4bAyObDp1
Subscribe: https://t.co/m5w5IKMJIv https://t.co/KKNqWaCXS3",109,63,5554477,True
1285586590803337217,"RT @CDC_HIVAIDS: CDC's ""COVID-19 and HIV"" webpage is updated as new facts and resources become available. Visit today to learn how people w…",0,54,5554477,True
1355878504362078208,"If you're finding some conversations about the #COVID19 vaccine difficult, these tips from GP @DrSarahJarvis may help:
 
👉 do your homework beforehand
👉 listen to what others say
👉 make your points calmly
 
Watch for more ⬇️
 
Latest NHS information: https://t.co/czsLxIgXMW https://t.co/nSII2a1WSe",78,34,691759,True
1286347778441052171,TB program staff across the U.S. are responding to the #COVID19 pandemic. A new report in @CDCMMWR examines the early impact of #COVID19 on state and local #TB program activities: https://t.co/EQtDgetVeM. https://t.co/OLWAlb7MxS,74,37,5554477,True
1248530632730443776,"""While each of your countries is in a different phase of the outbreak, all must have the same focus: to scale up efforts to minimize the impact of the epidemic on health systems, social services and economic activity""-@DrTedros addressing @TurkicCouncil on #COVID19",65,17,12269136,True
1316289619558883329,"""We must address the reasons get people sick &amp; die, in the air they breathe, the food they eat, the water they drink &amp; the conditions in which they live &amp; work.
Just as the pandemic requires an all-of-government &amp; society response, so does promoting &amp; protecting health""-@DrTedros",133,43,12269124,True
